conta_ID,ID,Data,Valor,Descrição,Categoria,
4563108796,20230802003,2023-08-02,-19.0,RSCSS PAG Rosiane 02 08,Geral,
4563108796,20230904001,2023-09-04,-10.0,RSCSS PAG Rosiane 02 09,Geral,
4563108796,20231002001,2023-10-02,-10.0,RSCSS PAG Rosiane 02 10,Geral,
4563108796,20230303002,2023-03-03,-10.0,RSCSS PAG Rosiane 03 03,Geral,
4563108796,20230503002,2023-05-03,-10.0,RSCSS PAG Rosiane 03 05,Geral,
4563108796,20230605004,2023-06-05,-10.0,RSCSS PAG Rosiane 04 06,Geral,
4563108796,20230904002,2023-09-04,-10.0,RSCSS PAG Rosiane 04 09,Geral,
4563108796,20231004001,2023-10-04,-19.0,RSCSS PAG Rosiane 04 10,Geral,
4563108796,20230306002,2023-03-06,-10.0,RSCSS PAG Rosiane 05 03,Geral,
4563108796,20230807002,2023-08-07,-10.0,RSCSS PAG Rosiane 05 08,Geral,
4563108796,20230508002,2023-05-08,-10.0,RSCSS PAG Rosiane 06 05,Geral,
4563108796,20230606001,2023-06-06,-10.0,RSCSS PAG Rosiane 06 06,Geral,
4563108796,20230906001,2023-09-06,-10.0,RSCSS PAG Rosiane 06 09,Geral,
4563108796,20231006001,2023-10-06,-10.0,RSCSS PAG Rosiane 06 10,Geral,
4563108796,20230307001,2023-03-07,-10.0,RSCSS PAG Rosiane 07 03,Geral,
4563108796,20230607001,2023-06-07,-10.0,RSCSS PAG Rosiane 07 06,Geral,
4563108796,20230707001,2023-07-07,-10.0,RSCSS PAG Rosiane 07 07,Geral,
4563108796,20230807003,2023-08-07,-10.0,RSCSS PAG Rosiane 07 08,Geral,
4563108796,20230410002,2023-04-10,-10.0,RSCSS PAG Rosiane 08 04,Geral,
4563108796,20230508003,2023-05-08,-10.0,RSCSS PAG Rosiane 08 05,Geral,
4563108796,20231009003,2023-10-09,-10.0,RSCSS PAG Rosiane 08 10,Geral,
4563108796,20230410003,2023-04-10,-10.0,RSCSS PAG Rosiane 10 04,Geral,
4563108796,20230510002,2023-05-10,-10.0,RSCSS PAG Rosiane 10 05,Geral,
4563108796,20230710001,2023-07-10,-18.0,RSCSS PAG Rosiane 10 07,Geral,
4563108796,20231010001,2023-10-10,-10.0,RSCSS PAG Rosiane 10 10,Geral,
4563108796,20230313002,2023-03-13,-17.5,RSCSS PAG Rosiane 11 03,Geral,
4563108796,20230711002,2023-07-11,-10.0,RSCSS PAG Rosiane 11 07,Geral,
4563108796,20230811001,2023-08-11,-10.0,RSCSS PAG Rosiane 11 08,Geral,
4563108796,20230911001,2023-09-11,-19.0,RSCSS PAG Rosiane 11 09,Geral,
4563108796,20230412001,2023-04-12,-10.0,RSCSS PAG Rosiane 12 04,Geral,
4563108796,20230512001,2023-05-12,-10.0,RSCSS PAG Rosiane 12 05,Geral,
4563108796,20230612001,2023-06-12,-10.0,RSCSS PAG Rosiane 12 06,Geral,
4563108796,20231013001,2023-10-13,-10.0,RSCSS PAG Rosiane 12 10,Geral,
4563108796,20230313003,2023-03-13,-10.0,RSCSS PAG Rosiane 13 03,Geral,
4563108796,20230613001,2023-06-13,-10.0,RSCSS PAG Rosiane 13 06,Geral,
4563108796,20230913002,2023-09-13,-10.0,RSCSS PAG Rosiane 13 09,Geral,
4563108796,20230414001,2023-04-14,-10.0,RSCSS PAG Rosiane 14 04,Geral,
4563108796,20230515002,2023-05-15,-10.0,RSCSS PAG Rosiane 14 05,Geral,
4563108796,20230814001,2023-08-14,-19.0,RSCSS PAG Rosiane 14 08,Geral,
4563108796,20230914001,2023-09-14,-10.0,RSCSS PAG Rosiane 14 09,Geral,
4563108796,20231016001,2023-10-16,-10.0,RSCSS PAG Rosiane 14 10,Geral,
4563108796,20230315001,2023-03-15,-10.0,RSCSS PAG Rosiane 15 03,Geral,
4563108796,20230417002,2023-04-17,-10.0,RSCSS PAG Rosiane 15 04,Geral,
4563108796,20231116001,2023-11-16,-10.0,RSCSS PAG Rosiane 15 11,Geral,
4563108796,20230616001,2023-06-16,-10.0,RSCSS PAG Rosiane 16 06,Geral,
4563108796,20230717001,2023-07-17,-10.0,RSCSS PAG Rosiane 16 07,Geral,
4563108796,20230816002,2023-08-16,-10.0,RSCSS PAG Rosiane 16 08,Geral,
4563108796,20230918001,2023-09-18,-12.0,RSCSS PAG Rosiane 16 09,Geral,
4563108796,20231016002,2023-10-16,-19.0,RSCSS PAG Rosiane 16 10,Geral,
4563108796,20230317002,2023-03-17,-10.0,RSCSS PAG Rosiane 17 03,Geral,
4563108796,20230517001,2023-05-17,-10.0,RSCSS PAG Rosiane 17 05,Geral,
4563108796,20230418001,2023-04-18,-10.0,RSCSS PAG Rosiane 18 04,Geral,
4563108796,20230718002,2023-07-18,-10.0,RSCSS PAG Rosiane 18 07,Geral,
4563108796,20230818002,2023-08-18,-10.0,RSCSS PAG Rosiane 18 08,Geral,
4563108796,20230918002,2023-09-18,-10.0,RSCSS PAG Rosiane 18 09,Geral,
4563108796,20231018001,2023-10-18,-10.0,RSCSS PAG Rosiane 18 10,Geral,
4563108796,20230519001,2023-05-19,-10.0,RSCSS PAG Rosiane 19 05,Geral,
4563108796,20230320001,2023-03-20,-10.0,RSCSS PAG Rosiane 20 03,Geral,
4563108796,20230821002,2023-08-21,-10.0,RSCSS PAG Rosiane 20 08,Geral,
4563108796,20230920003,2023-09-20,-10.0,RSCSS PAG Rosiane 20 09,Geral,
4563108796,20230424004,2023-04-24,-10.0,RSCSS PAG Rosiane 21 04,Geral,
4563108796,20230522001,2023-05-22,-10.0,RSCSS PAG Rosiane 21 05,Geral,
4563108796,20230621001,2023-06-21,-10.0,RSCSS PAG Rosiane 21 06,Geral,
4563108796,20230721001,2023-07-21,-10.0,RSCSS PAG Rosiane 21 07,Geral,
4563108796,20231023001,2023-10-23,-12.0,RSCSS PAG Rosiane 21 10,Geral,
4563108796,20230322001,2023-03-22,-19.0,RSCSS PAG Rosiane 22 03,Geral,
4563108796,20230822001,2023-08-22,-10.0,RSCSS PAG Rosiane 22 08,Geral,
4563108796,20230424005,2023-04-24,-10.0,RSCSS PAG Rosiane 23 04,Geral,
4563108796,20230523001,2023-05-23,-19.0,RSCSS PAG Rosiane 23 05,Geral,
4563108796,20230925001,2023-09-25,-10.0,RSCSS PAG Rosiane 23 09,Geral,
4563108796,20231023002,2023-10-23,-10.0,RSCSS PAG Rosiane 23 10,Geral,
4563108796,20230925002,2023-09-25,-10.0,RSCSS PAG Rosiane 24 09,Geral,
4563108796,20230227002,2023-02-27,-10.0,RSCSS PAG Rosiane 25 02,Geral,
4563108796,20230425001,2023-04-25,-10.0,RSCSS PAG Rosiane 25 04,Geral,
4563108796,20230525001,2023-05-25,-10.0,RSCSS PAG Rosiane 25 05,Geral,
4563108796,20230725001,2023-07-25,-10.0,RSCSS PAG Rosiane 25 07,Geral,
4563108796,20231025001,2023-10-25,-10.0,RSCSS PAG Rosiane 25 10,Geral,
4563108796,20230227003,2023-02-27,-10.0,RSCSS PAG Rosiane 27 02,Geral,
4563108796,20230427001,2023-04-27,-10.0,RSCSS PAG Rosiane 27 04,Geral,
4563108796,20230529001,2023-05-29,-10.0,RSCSS PAG Rosiane 27 05,Geral,
4563108796,20230727001,2023-07-27,-10.0,RSCSS PAG Rosiane 27 07,Geral,
4563108796,20230927003,2023-09-27,-10.0,RSCSS PAG Rosiane 27 09,Geral,
4563108796,20231027001,2023-10-27,-10.0,RSCSS PAG Rosiane 27 10,Geral,
4563108796,20230502002,2023-05-02,-10.0,RSCSS PAG Rosiane 29 04,Geral,
4563108796,20230529002,2023-05-29,-10.0,RSCSS PAG Rosiane 29 05,Geral,
4563108796,20230731002,2023-07-31,-10.0,RSCSS PAG Rosiane 29 07,Geral,
4563108796,20230829001,2023-08-29,-10.0,RSCSS PAG Rosiane 29 08,Geral,
4563108796,20230929001,2023-09-29,-10.0,RSCSS PAG Rosiane 29 09,Geral,
4563108796,20231030002,2023-10-30,-10.0,RSCSS PAG Rosiane 30 10,Geral,
4563108796,20230531001,2023-05-31,-19.0,RSCSS PAG Rosiane 31 05,Geral,
4563108796,20230831002,2023-08-31,-10.0,RSCSS PAG Rosiane 31 08,Geral,
4563108796,20240208003,2024-02-08,-10.0,RSCSS PAO DO EDU  0802,Geral,
4563108796,20240110008,2024-01-10,-6.9,RSCSS PISTA 5 AUT 10 01,Carro,
4563108796,20231213008,2023-12-13,-6.9,RSCSS PISTA 5 AUT 13 12,Carro,
4563108796,20240618002,2024-06-18,-6.9,RSCSS PISTA 5 AUTO1806 PISTA 5 AUTO PISTA FLU,Carro,
4563108796,20231121006,2023-11-21,-27.5,RSCSS R E L LANCH 18 11,Alimentação,
4563108796,20240909002,2024-09-09,-40.0,RSCSS RAIA2693    0909 RAIA2693,Farmácia,
4563108796,20240110001,2024-01-10,-150.52,RSCSS REDE NOVO T 10 01,Farmácia,
4563108796,20240110007,2024-01-10,-20.9,RSCSS RESTAURANTE 10 01,Alimentação,
4563108796,20231016003,2023-10-16,-23.5,RSCSS RESTAURANTE 14 10,Alimentação,
4563108796,20231121007,2023-11-21,-117.47,RSCSS RIVIERA AUT 20 11,Carro,
4563108796,20240104006,2024-01-04,-92.13,RSCSS RIVIERA DEL 04 01,Carro,
4563108796,20230718003,2023-07-18,-26.88,RSCSS RIVIERA PLA 18 07,Carro,
4563108796,20240219001,2024-02-19,-20.0,RSCSS SF DOS SANTO1702,Geral,
4563108796,20240220001,2024-02-20,-164.01,RSCSS SOLUCOE AUTO2002,Carro,
4563108796,20231206002,2023-12-06,-19.0,RSCSS TABACARIA N 06 12,Geral,
4563108796,20230718004,2023-07-18,-36.0,RSCSS TABACARIA N 18 07,Geral,
3185062241,20231206001,2023-12-06,-199.9,RSCSS TACO   TACO 06 12,Geral,
4563108796,20231201002,2023-12-01,-8.0,RSCSS THAINA COME 01 12,Alimentação,
4563108796,20240102001,2024-01-02,-14.0,RSCSS THAINA COME 02 01,Alimentação,
4563108796,20231221001,2023-12-21,-7.0,RSCSS THAINA COME 21 12,Alimentação,
4563108796,20230825001,2023-08-25,-13.0,RSCSS THAINA COME 25 08,Alimentação,
4563108796,20231228002,2023-12-28,-21.0,RSCSS THAINA COME 28 12,Alimentação,
4563108796,20240805002,2024-08-05,-23.0,RSCSS TROVAO AZUL 0508 TROVAO AZUL DISTRIBUID,Alimentação,
4563108796,20240214005,2024-02-14,-8.0,RSCSS TROVAO AZUL 1302,Alimentação,
4563108796,20240716003,2024-07-16,-8.0,RSCSS TROVAO AZUL 1607 TROVAO AZUL DISTRIBUID,Alimentação,
4563108796,20240618005,2024-06-18,-8.0,RSCSS TROVAO AZUL 1806 TROVAO AZUL DISTRIBUID,Alimentação,
4563108796,20240724001,2024-07-24,-8.0,RSCSS TROVAO AZUL 2407 TROVAO AZUL DISTRIBUID,Alimentação,
4563108796,20231113005,2023-11-13,-8.5,RSCSS VALDEMIR MA 13 11,Geral,
4563108796,20231226001,2023-12-26,-226.0,RSHOP AL OLIVEIRA 23 12,Alimentação,
3185062241,20240913001,2024-09-13,-224.5,RSHOP ARCA DE NOE 1309 ARCA DE NOE,Pet,
4563108796,20230102001,2023-01-02,-16.0,RSHOP CASA FLORA  02 01,Geral,
4563108796,20230130001,2023-01-30,-16.0,RSHOP CASA FLORA  29 01,Geral,
4563108796,20230109001,2023-01-09,-16.0,RSHOP Casa Forte  07 01,Geral,
4563108796,20230210001,2023-02-10,-72.6,RSHOP Casa Forte  10 02,Geral,
4563108796,20230504001,2023-05-04,-166.0,RSHOP EXPRESSO DA 04 05,Obra,
4563108796,20230605001,2023-06-05,-60.0,RSHOP EXPRESSO DA 05 06,Obra,
4563108796,20230417001,2023-04-17,-35.0,RSHOP EXPRESSO DA 15 04,Obra,
4563108796,20230227001,2023-02-27,-22.5,RSHOP EXPRESSO DA 25 02,Obra,
4563108796,20230831001,2023-08-31,-90.0,RSHOP EXPRESSO DA 31 08,Obra,
4563108796,20231121001,2023-11-21,-150.2,RSHOP JUS BOHRER  19 11,Geral,
4563108796,20230718001,2023-07-18,-25.0,RSHOP MANOEL PINT 18 07,Geral,
4563108796,20230605002,2023-06-05,-52.5,RSHOP MINI MARKET 05 06,Alimentação,
4563108796,20230104001,2023-01-04,-16.0,RSHOP MP  PADARIA 04 01,Alimentação,
4563108796,20230109002,2023-01-09,-16.0,RSHOP MP  PADARIA 08 01,Alimentação,
4563108796,20230110001,2023-01-10,-16.0,RSHOP MP  PADARIA 10 01,Alimentação,
4563108796,20230112001,2023-01-12,-16.0,RSHOP MP  PADARIA 12 01,Alimentação,
4563108796,20230116001,2023-01-16,-16.0,RSHOP MP  PADARIA 15 01,Alimentação,
4563108796,20230117001,2023-01-17,-16.0,RSHOP MP  PADARIA 17 01,Alimentação,
4563108796,20230124001,2023-01-24,-16.0,RSHOP MP  PADARIA 24 01,Alimentação,
4563108796,20230126001,2023-01-26,-16.0,RSHOP MP  PADARIA 26 01,Alimentação,
4563108796,20230207001,2023-02-07,-10.0,RSHOP PAG Rosiane 06 02,Geral,
4563108796,20230209001,2023-02-09,-10.0,RSHOP PAG Rosiane 09 02,Geral,
4563108796,20230210002,2023-02-10,-10.0,RSHOP PAG Rosiane 10 02,Geral,
4563108796,20230222001,2023-02-22,-10.0,RSHOP PAG Rosiane 20 02,Geral,
4563108796,20230524001,2023-05-24,-14.79,RSHOP PAGUE MENOS 24 05,Geral,
4563108796,20231213001,2023-12-13,-114.88,RSHOP REDE NOVO T 13 12,Geral,
4563108796,20231121002,2023-11-21,-165.0,RSHOP TABERNA DOS 18 11,Alimentação,
4563108796,20240104005,2024-01-04,-39.9,RSHOP VIA LAGOS   0401,Carro,
4563108796,20230605003,2023-06-05,-60.0,SAQUE 24H 251278770,Geral,
4563108796,20230503004,2023-05-03,-86.2,TAR PACOTE ITAU   ABR 23,Tarifa,
3185062241,20240503001,2024-05-03,-92.5,TAR PACOTE ITAU   ABR 24,Tarifa,
4563108796,20240503001,2024-05-03,-92.5,TAR PACOTE ITAU   ABR 24,Tarifa,
4563108796,20230904005,2023-09-04,-88.9,TAR PACOTE ITAU   AGO 23,Tarifa,
3185062241,20240903001,2024-09-03,-92.5,TAR PACOTE ITAU   AGO 24,Tarifa,
4563108796,20240903004,2024-09-03,-92.5,TAR PACOTE ITAU   AGO 24,Tarifa,
4563108796,20230103002,2023-01-03,-82.9,TAR PACOTE ITAU   DEZ 22,Tarifa,
3185062241,20240103001,2024-01-03,-88.9,TAR PACOTE ITAU   DEZ 23,Tarifa,
4563108796,20240103001,2024-01-03,-88.9,TAR PACOTE ITAU   DEZ 23,Tarifa,
4563108796,20230302003,2023-03-02,-86.2,TAR PACOTE ITAU   FEV 23,Tarifa,
3185062241,20240304001,2024-03-04,-92.5,TAR PACOTE ITAU   FEV 24,Tarifa,
4563108796,20240304002,2024-03-04,-92.5,TAR PACOTE ITAU   FEV 24,Tarifa,
4563108796,20230202003,2023-02-02,-86.2,TAR PACOTE ITAU   JAN 23,Tarifa,
3185062241,20240202001,2024-02-02,-88.9,TAR PACOTE ITAU   JAN 24,Tarifa,
4563108796,20240202002,2024-02-02,-88.9,TAR PACOTE ITAU   JAN 24,Tarifa,
4563108796,20230802004,2023-08-02,-86.2,TAR PACOTE ITAU   JUL 23,Tarifa,
3185062241,20240802001,2024-08-02,-92.5,TAR PACOTE ITAU   JUL 24,Tarifa,
4563108796,20240802002,2024-08-02,-92.5,TAR PACOTE ITAU   JUL 24,Tarifa,
4563108796,20230704001,2023-07-04,-86.2,TAR PACOTE ITAU   JUN 23,Tarifa,
3185062241,20240702001,2024-07-02,-92.5,TAR PACOTE ITAU   JUN 24,Tarifa,
4563108796,20240702001,2024-07-02,-92.5,TAR PACOTE ITAU   JUN 24,Tarifa,
4563108796,20230602002,2023-06-02,-86.2,TAR PACOTE ITAU   MAI 23,Tarifa,
3185062241,20240604002,2024-06-04,-92.5,TAR PACOTE ITAU   MAI 24,Tarifa,
4563108796,20240604003,2024-06-04,-92.5,TAR PACOTE ITAU   MAI 24,Tarifa,
4563108796,20230404003,2023-04-04,-86.2,TAR PACOTE ITAU   MAR 23,Tarifa,
3185062241,20240402001,2024-04-02,-92.5,TAR PACOTE ITAU   MAR 24,Tarifa,
4563108796,20240402001,2024-04-02,-92.5,TAR PACOTE ITAU   MAR 24,Tarifa,
3185062241,20231204004,2023-12-04,-88.9,TAR PACOTE ITAU   NOV 23,Tarifa,
4563108796,20231204003,2023-12-04,-88.9,TAR PACOTE ITAU   NOV 23,Tarifa,
4563108796,20231103002,2023-11-03,-88.9,TAR PACOTE ITAU   OUT 23,Tarifa,
4563108796,20231003002,2023-10-03,-88.9,TAR PACOTE ITAU   SET 23,Tarifa,
4563108796,20230320002,2023-03-20,300.0,TBI 4563 10879 6 500,receita,
4563108796,20230109004,2023-01-09,2100.0,TBI 4563 10879 6 500,receita,
4563108796,20230809002,2023-08-09,2000.0,TBI 4563 10879 6 500,receita,
4563108796,20230417003,2023-04-17,1700.0,TBI 4563 10879 6 500,receita,
4563108796,20230424006,2023-04-24,1500.0,TBI 4563 10879 6 500,receita,
4563108796,20230503003,2023-05-03,1000.0,TBI 4563 10879 6 500,receita,
4563108796,20230609002,2023-06-09,1000.0,TBI 4563 10879 6 500,receita,
4563108796,20230201001,2023-02-01,300.0,TBI 4563 10879 6 500,receita,
4563108796,20230203002,2023-02-03,2200.0,TBI 4563 10879 6 500,receita,
4563108796,20230217001,2023-02-17,400.0,TBI 4563 10879 6 500,receita,
3185062241,20240124002,2024-01-24,1000.0,TED 001 4075 NEYDE L D A,receita,
4563108796,20240124001,2024-01-24,1000.0,TED 001 4075 NEYDE L D A,receita,
3185062241,20240125001,2024-01-25,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240226001,2024-02-26,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240325001,2024-03-25,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240426001,2024-04-26,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240524001,2024-05-24,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240621001,2024-06-21,2551.06,TED 104 3825 NEYDE L D A,receita,
3185062241,20240625001,2024-06-25,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240725001,2024-07-25,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240823001,2024-08-23,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20240925001,2024-09-25,5102.12,TED 104 3825 NEYDE L D A,receita,
3185062241,20231204003,2023-12-04,2459.8,TED 104 3825 NEYDE L D A,receita,
3185062241,20231222002,2023-12-22,5083.48,TED 104 3825 NEYDE L D A,receita,
